delivery_id,customer_id,courier_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_courier_arrived_at_pickup,when_the_courier_left_pickup,when_the_courier_arrived_at_dropoff
1463734,61250,105178,bicycle,Tiny's Giant Sandwich Shop,American,,,,13:17.6,40.71961169,-73.98675,40.7383013,-73.9966664,26:02.7,07:18.0,20:37.5,38:51.3
1338847,91524,152053,bicycle,Dunkin' Donuts,Coffee,,,,,40.735854,-73.989157,40.7388567,-73.98778685,15:47.7,18:23.6,25:40.4,37:01.4
1390566,33065,151440,bicycle,Chipotle Mexican Grill $1.99 Delivery,Mexican,,,,,40.73969738,-73.98523808,40.73925,-73.98784,47:45.6,53:46.8,05:43.0,10:00.0
1278960,307997,142394,bicycle,Le̱a Latin Grill,,,,,,40.74982359,-73.98583518,40.7741944,-73.9647175,44:34.4,12:07.4,29:21.9,44:46.5
1347754,41660,153766,bicycle,Whole Foods Market,Grocery Store,Snackimals Vanilla,1,Cookies,,40.71564047,-74.01235355,40.7169807,-74.0045426,54:08.8,04:52.6,15:42.8,22:12.4
1436371,65806,104989,bicycle,Momofuku Milk Bar,Dessert,Chocolate Chip Cake Truffles,2,Cake Truffles,,40.73179547,-73.98567259,40.7390776,-73.9936184,03:24.9,38:05.5,54:25.6,16:36.7
1310617,98319,132101,truck,Momofuku Milk Bar,Dessert,Cornflake Marshmallow Chocolate Chip Cookie,2,Cookies,,40.71404731,-73.95492107,40.7106554,-73.9669327,25:37.9,37:40.1,51:12.7,02:13.2
1412043,255697,104533,bicycle,Sushi Samba,Sushi,Sea Bass Skewers,1,Anticuchos,04:53.8,40.73266642,-74.00329261,40.7208017,-74.0048389,15:12.4,12:35.9,39:19.3,49:39.2
1365389,41378,163947,bicycle,Starbucks,Coffee,,,,,40.73001497,-73.99150372,40.727405,-73.991802,31:48.1,34:05.1,55:55.0,04:08.8
1324885,314480,137297,bicycle,Shake Shack,Burger,Cheese Fries,1,Fries,,40.74088436,-73.98819868,40.7469686,-73.9904406,24:03.7,35:22.5,10:02.6,20:15.7
1473655,398986,138560,bicycle,Da Silvano,,,,,12:25.7,40.72868973,-74.00206089,40.7255149,-73.9931318,16:25.4,24:37.5,46:57.0,52:00.3
1283904,39275,152111,car,Waverly Diner,American,Cheese Omelette,1,Omelettes,06:51.1,40.73301222,-74.00005605,40.7715363,-73.9506762,36:21.0,37:27.7,50:48.3,08:31.4
1442583,339923,142394,bicycle,Katz's Delicatessen,,Steak Fries,1,Starters & Sides,,40.72230707,-73.98735166,40.728421,-73.983018,47:54.5,55:58.0,13:41.2,19:41.8
1413766,98219,91807,walker,Momofuku Noodle Bar,,Spicy Miso Ramen,1,Bowls,,40.7291104,-73.98424546,40.7598179,-73.98764,22:08.0,27:41.6,45:53.8,13:34.6
1274248,208020,60149,car,Murray's Falafel,Middle Eastern,Blue Lamoon Citrus blossom lemonade w/ Splenda,1,Beverages,07:08.8,40.73216623,-73.98190388,40.7470189,-73.99092197,25:48.5,40:32.9,53:54.2,09:37.4
1477145,399121,157415,car,Blue Ribbon Sushi,Japanese,Edamame,2,Appetizers,08:20.4,40.72610966,-74.00249186,40.74578942,-73.99150658,49:59.3,05:33.0,36:55.0,46:22.8
1343564,57193,154990,bicycle,Royale,Burger,,,,06:34.1,40.725896,-73.97785538,40.715937,-73.985809,03:34.2,13:54.6,20:44.6,31:08.6
1333533,334758,119217,bicycle,Boston Market,,Milk,1,Beverages,,40.76951,-73.98814801,40.7633199,-73.9938087,23:07.4,27:44.5,38:34.6,47:14.0
1286764,141596,139444,bicycle,Peacefood Cafe,Vegan,Cookie,3,Desserts & Bakery,15:44.1,40.78516004,-73.97691647,40.800023,-73.971317,06:43.6,10:21.1,42:37.2,54:57.8
1415784,94152,100390,bicycle,The Meatball Shop,Italian,Classic Beef,1,Naked Balls,02:55.5,40.77149125,-73.95633415,40.7619501,-73.9583408,55:18.0,59:01.2,09:51.2,17:23.8
1488086,351076,30743,bicycle,California Pizza Kitchen,Pizza,Thai Chicken,1,Original Hand-Tossed Pizzas,11:37.0,40.74466624,-73.98334441,40.7640334,-73.9770219,43:39.9,50:31.1,15:13.2,37:00.1
1375605,143984,64297,bicycle,The Smile,American,Kale & Quick-Pickled Cherries,1,Salads,17:13.6,40.72641318,-73.99382114,40.72695828,-73.98700582,52:36.2,16:28.3,35:18.5,40:51.9
1459497,124901,99219,bicycle,Apple Store,Electronics Store,,,,,40.725194,-73.999102,40.726811,-73.984032,43:13.5,40:52.6,52:43.1,01:35.0
1324440,143380,41959,bicycle,Maison Ladur̩e,Dessert,Framboise,1,Macaroons (Individual),,40.77067423,-73.96611476,40.7638694,-73.9629729,37:24.4,39:49.5,49:09.4,58:42.9
1384176,252300,163828,scooter,Pommes Frites,,Parmesan Peppercorn,1,Additional Sauces,,40.72816966,-73.98791271,40.739676,-73.981767,34:45.4,38:46.9,15:35.7,24:56.0
1346555,200885,59164,bicycle,Magnolia Bakery,Dessert,Chocolate Chunk Blondie,2,Brownies & Bars,,40.73589287,-74.00520444,40.728602,-73.9891669,53:17.6,08:57.7,33:22.2,21:40.4
1390515,385033,154377,car,RedFarm Broadway,Chinese,Crunchy Vegetable & Peanut Dumplings (4),1,Dim Sum,07:38.5,40.7821167,-73.9807391,40.7749992,-73.9574428,40:37.6,41:55.5,21:46.5,37:18.5
1295271,62954,3296,bicycle,sweetgreen,Salad,,,,,40.74507859,-73.98882151,40.744079,-73.991519,19:23.0,22:42.9,39:32.5,44:59.1
1448482,64452,174416,walker,Il Laboratorio Del Gelato,,,,,,40.72250101,-73.98712647,40.722158,-73.985364,35:06.1,,,04:47.5
1345750,95644,158623,bicycle,RedFarm Broadway,Chinese,Long Life Noodles with Chanterelles & Shiitakes,1,Main Courses,05:48.9,40.7821167,-73.9807391,40.730669,-74.006186,32:17.9,47:12.5,59:24.3,21:38.8
1431734,67848,89004,bicycle,Magnolia Bakery,Dessert,Red Velvet Cupcake,1,Specialty Cupcakes,,40.73589287,-74.00520444,40.729904,-74.0071552,15:01.6,18:09.3,32:08.9,42:07.8
1325567,96877,93783,bicycle,Melt Shop,American,Shop Tots,1,Sides & Snacks,,40.74460714,-73.99074197,40.7455517,-73.9786196,57:41.1,57:09.6,16:59.4,28:06.9
1424327,67487,61900,bicycle,Palm Restaurant,,Sesame Seared Ahi Tuna,1,Dinner Appetizers,07:26.1,40.71635178,-74.01306509,40.7110547,-74.0054923,36:07.5,47:39.5,31:00.0,40:50.1
1470062,115238,43955,bicycle,Rosemary�۪s Enoteca & Trattoria,,,,,04:14.5,40.73471408,-73.99995804,40.7355881,-74.0035423,54:04.7,,,32:41.8
1403953,58088,18860,bicycle,Sushi of Gari 46,Sushi,Gyoza,1,Appetizers,12:35.3,40.76065444,-73.98958275,40.736229,-73.998433,53:17.4,36:45.7,49:35.8,06:11.4
1435427,200631,118659,walker,Amy Ruth's,Southern,Chicken Wings,1,Appetizers,02:42.0,40.80254961,-73.95023268,40.798558,-73.93488,37:08.2,52:15.5,04:05.4,14:26.7
1407645,148504,52826,bicycle,sweetgreen,Salad,Organic Butternut Squash (Small),1,Soup,10:03.5,40.72132319,-74.00973201,40.7258489,-74.0041096,55:15.0,02:06.1,28:26.0,39:16.7
1448901,118517,142394,bicycle,Mari Vanna,Eastern European,Pirozhok,1,Hot Appetizers,04:34.3,40.73876871,-73.98864156,40.74680675,-73.9854346,16:12.5,18:08.8,47:56.5,59:25.5
1272279,304449,112830,bicycle,Friend of a Farmer,American,Bacon,1,Sides,09:08.8,40.73679404,-73.98679975,40.7330196,-73.98243623,46:15.9,02:40.0,15:59.6,28:40.1
1348005,375099,54954,bicycle,Keens Steakhouse,,,,,04:34.0,40.750866,-73.98664398,40.7520764,-74.0010156,24:31.5,34:33.6,58:55.5,10:23.4
1410540,100900,152111,car,Mari Vanna,Eastern European,Mashed Potatoes,2,Sides,03:56.6,40.73876871,-73.98864156,40.71175589,-74.00598945,50:37.0,16:42.4,23:26.2,43:31.7
1274248,208020,60149,car,Murray's Falafel,Middle Eastern,Moroccan Cigars (5 pc),1,Appetizers,07:08.8,40.73216623,-73.98190388,40.7470189,-73.99092197,25:48.5,40:32.9,53:54.2,09:37.4
1414833,277898,101359,bicycle,Astor Wines & Spirits,Specialty Store,,,,,40.72801404,-73.99303757,40.7247218,-74.0080895,06:25.4,09:23.1,30:16.1,55:16.8
1475602,102210,48430,bicycle,Chipotle Mexican Grill $1.99 Delivery,Mexican,,,,,40.759534,-73.991765,40.7598179,-73.98764,04:40.0,06:16.1,17:06.1,22:43.2
1274791,59749,61162,bicycle,Bareburger,Burger,Barest Burger,1,Bareburgers,04:00.5,40.7684888,-73.95518219,40.784797,-73.953658,06:44.9,31:56.0,37:43.3,51:34.2
1388669,353742,108004,bicycle,Momofuku Noodle Bar,,Momofuku Ramen,1,Bowls,,40.7291104,-73.98424546,40.730251,-73.993574,27:46.2,25:29.5,13:50.4,22:31.2
1370216,347263,140096,bicycle,Hummus Place,Middle Eastern,Baklawa,3,Desserts,09:36.2,40.732351,-74.003505,40.7356342,-74.0050767,44:39.7,48:44.4,03:19.8,06:01.0
1397081,112339,100879,bicycle,Juice Generation,Juice Bar,Mucho Mango,1,Smoothies,,40.76447214,-73.96643043,40.771924,-73.96652,27:26.4,25:08.6,57:23.2,09:09.4
1415702,59620,150260,bicycle,Momofuku Milk Bar,Dessert,3 Cookies,1,Cookies,,40.73179547,-73.98567259,40.7200779,-74.0077964,45:43.7,46:09.4,57:58.7,13:08.2
1340003,353742,113822,bicycle,Luke's Lobster,Seafood,Lobster Roll,1,Rolls,05:05.1,40.726823,-73.98547098,40.730251,-73.993574,43:09.1,04:27.0,13:47.1,17:48.3
1446427,121706,154377,car,Prince Street Pizza,Pizza,Prince Perfection,2,The Original SOHO Squares,07:24.4,40.72307952,-73.99461508,40.756804,-73.9981532,13:59.0,34:58.6,58:19.0,16:37.0
1282271,105778,101359,bicycle,Juice Press,Juice Bar,Love at First Sight,1,Cold Pressed Juices,,40.73886755,-74.00274745,40.7389323,-74.0088234,01:15.1,03:31.2,08:04.7,13:28.2
1308599,39334,59989,car,Shake Shack,Burger,Fries,1,Fries,,40.74088436,-73.98819868,40.734397,-74.000786,10:18.9,14:44.4,49:36.1,52:41.2
1341485,35432,129289,bicycle,TAO,Japanese,Omakase Chef�۪s Choice Sushi and/or Sashimi,1,Special Dishes,10:46.1,40.76285776,-73.971619,40.751898,-73.985835,29:32.3,44:45.9,31:03.0,44:51.7
1481715,403596,140096,bicycle,Pinkberry,Ice Cream,Chocolate,1,Frozen Yogurt Without Toppings,,40.72907592,-73.98868203,40.73212474,-73.98927961,53:09.6,10:25.5,16:14.5,20:12.1
1310100,42424,109013,car,Han Dynasty,Chinese,Dry Pot Style,1,Entrees,03:25.3,40.732213,-73.988072,40.737718,-73.982058,36:14.4,13:23.7,18:44.0,24:15.5
1360773,86013,153795,bicycle,L.A. Burdick Chocolate,,,,,,40.739507,-73.990549,40.7628179,-73.9824019,35:25.7,34:29.6,02:54.2,34:33.1
1357538,377274,152200,bicycle,RedFarm Broadway,Chinese,Thin Rice Noodles with Vegetables,1,Rice & Noodles,03:54.8,40.7821167,-73.9807391,40.780262,-73.9810556,39:19.9,54:34.8,04:36.5,07:35.5
1485169,44005,143085,car,Gingersnap's Organic,Vegan,,,,,40.734779,-73.999321,40.7584904,-73.9719665,50:47.8,,,22:48.7
1367442,369272,20962,walker,Blue Ribbon Sushi,Japanese,Bonsai Tree,1,Appetizers,11:23.8,40.72610966,-74.00249186,40.767651,-73.966875,10:57.0,17:38.2,59:26.3,38:44.0
1462346,46879,67103,truck,Cafe Habana,Mexican,Aqua Panna Spring Water,1,Cold Beverages,02:10.9,40.7228417,-73.99411647,40.808351,-73.965449,16:10.7,12:45.3,19:34.3,47:49.0
1347839,309513,65763,bicycle,Otto Enoteca Pizzeria,Italian,Romaine & Red Onion,1,Salads,,40.73206376,-73.99615467,40.728725,-73.983734,04:28.6,05:22.3,47:11.4,54:38.8
1479127,314908,112830,bicycle,Wendy's,Fast Food,,,,,40.73563274,-73.9925842,40.7342506,-73.9902123,20:08.7,40:50.0,58:10.9,02:20.5
1421616,59780,154545,bicycle,Western Beef,,,,,,40.74293346,-74.00562818,40.744008,-74.006117,27:58.4,,,52:45.7
1353476,160957,31156,bicycle,Juice Press,Juice Bar,Mother Earth,2,Cold Pressed Juices,,40.74111443,-73.99065019,40.7395925,-73.992171,12:14.2,17:39.8,25:00.2,28:54.7
1485990,43047,105427,bicycle,Juice Generation,Juice Bar,Cold Warrior,1,Juice Farmacy,,40.72392515,-73.99691105,40.72359734,-74.0022727,38:39.0,51:39.4,04:59.8,13:27.1
1408137,59419,71148,bicycle,Faicco's Italian Specialities,Italian,,,,03:02.3,40.73117679,-74.00283353,40.723838,-74.010922,30:50.2,00:57.5,22:47.2,41:26.4
1362369,148669,62487,car,Momofuku Noodle Bar,,Ginger Scallion Noodles,1,Bowls,,40.7291104,-73.98424546,40.7233295,-73.9915018,46:40.7,,,43:53.9
1462435,141100,119839,bicycle,SOCKERBIT sweet & swedish,,Sura Fruktnapper,1,Sour,,40.73342459,-74.00402714,40.75104775,-73.9977897,21:16.4,33:08.2,49:59.1,05:22.0
1368732,241719,34667,bicycle,Sushi of Gari Tribeca,Japanese,Egg Omelet,1,Nigiri Sushi,08:03.8,40.71672576,-74.00825065,40.7069298,-74.0086171,21:29.4,32:54.4,45:52.4,53:46.9
1489058,353412,152741,car,Shake Shack,Burger,Original Shake,1,Shakes,,40.77912607,-73.95490489,40.787978,-73.954458,25:41.2,32:08.3,45:26.2,51:23.5
1333126,263710,57186,bicycle,Postmates Liquor Store,Shop,Sandy Cove Sauvignon Blanc,1,Sauvignon Blanc,,40.779598,-73.947388,40.78081405,-73.95836056,46:06.6,53:41.4,00:23.4,10:01.2
1462961,37538,30743,bicycle,Caracas Arepa Bar,South American,La Mulata,1,Arepas,03:57.5,40.72681,-73.985329,40.722579,-73.999144,46:56.8,57:21.8,07:12.1,17:02.8
1309273,75115,46764,bicycle,RedFarm Hudson,Chinese,Three Chili Chicken,1,Mains,02:17.4,40.73421385,-74.00620203,40.732029,-73.993405,49:38.5,09:03.3,16:23.1,24:25.6
1431444,393694,108647,bicycle,Levain Bakery,Bakery,Chocolate Chip Walnut,2,Cookies,,40.77993009,-73.980335,40.7900448,-73.97710497,38:35.0,46:26.4,59:12.6,11:50.9
1403343,301616,59348,walker,McDonald's,Fast Food,McCafe Vanilla Shake,1,Beverages,,40.7369497,-73.99047375,40.7443781,-73.990925,23:46.7,,,27:57.5
1313363,40745,143261,bicycle,Parm,Italian,Sticks,1,Mozz (mozzarella),,40.72301983,-73.995854,40.746136,-73.975717,07:29.5,10:57.0,26:16.9,41:50.9
1384347,177778,156557,car,Momofuku Milk Bar,Dessert,Pork Bun,1,Buns,,40.7871496,-73.97172231,40.779489,-73.9538479,47:07.8,52:20.5,58:41.8,09:30.4
1466288,166288,53095,bicycle,McDonald's,Fast Food,Chicken McNuggets,1,Snacks & Sides,,40.77793967,-73.95470974,40.78743994,-73.95565189,36:51.6,,,06:01.0
1367389,64153,140410,walker,Blue Ribbon Fried Chicken,American,Fries,1,Sides,,40.72434,-73.99096,40.759183,-73.976487,01:36.1,59:11.1,14:02.4,42:16.5
1396411,303155,150116,car,Levain Bakery,Bakery,Dark Chocolate Peanut Butter Chip,1,Cookies,,40.77993009,-73.980335,40.7336973,-73.9864774,40:38.1,50:50.9,05:41.2,29:26.7
1346484,186592,161440,car,Chipotle Mexican Grill $1.99 Delivery,Mexican,,,,,40.77774513,-73.95461703,40.781225,-73.948913,48:50.9,01:35.1,13:55.3,21:26.7
1382622,97151,30743,bicycle,Morandi,Italian,,,,04:15.5,40.7353238,-74.00177121,40.7123202,-74.0088229,24:23.4,28:37.8,49:40.8,06:19.3
1349702,42781,65763,bicycle,2nd Ave Deli,Deli,Potato Knish,2,Franks and Knishes,06:54.4,40.74529931,-73.97913758,40.7389129,-73.98776,52:26.8,21:08.3,40:57.1,49:50.8
1339894,64387,20962,walker,Blue Ribbon Fried Chicken,American,Griddled Corn & Bacon,1,Sides,,40.72434,-73.99096,40.724882,-74.0101,25:12.5,23:03.5,50:00.6,03:14.3
1490779,59161,170602,bicycle,Duane Reade,Drug Store,,,,,40.7413887,-74.00128985,40.7434519,-74.00640722,47:42.9,11:18.0,31:38.9,38:15.6
1275166,325285,32580,bicycle,RedFarm Broadway,Chinese,Five Flavor Chicken Dumplings (4),1,Dim Sum,08:44.3,40.7821167,-73.9807391,40.717522,-73.992723,53:17.1,11:42.4,30:01.6,50:20.3
1460716,392513,172301,car,Trader Joe's,Grocery Store,Organic Mini Carrots,1,Fruits & Vegetables,,40.73363378,-73.98776924,40.7301126,-73.9942024,28:24.9,,,42:23.0
1435256,61522,116765,car,The Mark Restaurant by Jean-Georges,,,,,,40.77517,-73.963347,40.7400748,-73.9867735,22:54.8,29:28.0,47:46.4,34:40.5
1320919,241317,119255,walker,Blue Ribbon Sushi Izakaya,Japanese,Spicy Tuna & Tempura Flakes,1,Maki,05:56.6,40.72197958,-73.98814821,40.7433809,-73.9742625,29:37.4,41:46.8,50:10.3,06:50.0
1478310,321555,66416,bicycle,Juice Generation,Juice Bar,Almond Butter Bliss,6,Acai Bowls,,40.72392515,-73.99691105,40.7235234,-74.0022082,33:40.1,,,14:17.2
1358899,35643,15291,car,The Meatball Shop,Italian,Classic Beef,1,Naked Balls,04:09.8,40.71811007,-73.95754527,40.691606,-73.985511,49:30.4,38:40.7,44:00.8,58:41.6
1330616,147338,102837,car,Lucky's Famous Burgers,Burger,Lucky BBQ Bacon Cheddar,4,Lucky's Famous Burgers,04:53.5,40.72333141,-73.9895311,40.720244,-73.978843,06:48.4,12:19.4,28:11.0,39:08.3
1484315,110091,53095,bicycle,The Meatball Shop,Italian,Rigatoni,1,Stick To Your Bones,03:16.5,40.77149125,-73.95633415,40.781367,-73.9496484,52:05.3,03:22.3,08:43.5,18:05.2
1333648,111125,138560,bicycle,Otto Enoteca Pizzeria,Italian,Summer Squash & Pecorino,1,Vegetables,16:52.4,40.73206376,-73.99615467,40.7390988,-73.9935086,30:35.1,38:42.1,05:31.8,13:04.3
1409599,65674,110399,bicycle,Edible Arrangements,,,,,,40.739035,-74.000453,40.738804,-74.009342,43:06.4,49:50.1,55:38.8,03:06.5
1391278,47879,142394,bicycle,El Parador Cafe,Mexican,Black Bean Soup,1,Vegetarian,06:27.5,40.7444509,-73.974867,40.776127,-73.959258,02:30.8,30:46.0,51:05.0,07:27.4
1472739,110852,154377,car,Molly's Cupcakes,Dessert,Chocolate Mousse,2,Center-Filled,,40.73024511,-74.00222524,40.7632481,-73.9735543,25:11.8,47:32.0,59:51.9,42:11.8
1275249,42052,101359,bicycle,Otto's Tacos,,,,,,40.72909,-73.987288,40.74745,-74.002486,02:16.4,11:50.6,20:20.1,30:26.7
1415762,332735,91932,bicycle,Sushi Seki (archived),Japanese,,,,06:47.5,40.76183668,-73.96040372,40.76715265,-73.96687073,53:43.1,54:35.6,05:59.4,14:19.1
1410230,72322,112990,bicycle,Cafe Mogador,Middle Eastern,Cucumber Yogurt,1,Appetizers,07:25.1,40.727293,-73.984517,40.72078,-73.984491,14:05.5,44:40.4,52:31.7,58:33.1
1392799,126002,15291,car,McDonald's,Fast Food,World Famous Fries,1,Snacks & Sides,,40.79426701,-73.97202077,40.7840771,-73.9825794,59:17.3,,,39:05.9
1479600,57994,171206,van,P.C. Richard & Son,,,,,,40.7785997,-73.95338953,40.771893,-73.9596197,49:40.6,15:38.9,35:58.0,54:24.4
1487074,245311,154545,bicycle,sweetgreen,Salad,Salad,1,Make Your Own,07:56.7,40.74507859,-73.98882151,40.750086,-73.9872181,22:58.6,30:42.4,43:02.7,49:44.3
1369042,56017,124897,bicycle,Chop't,Salad,,,,04:31.6,40.73728291,-73.99090845,40.7357655,-74.0052141,51:25.4,55:21.2,05:41.4,15:03.4
1278493,41249,127745,bicycle,Jacques Torres Chocolate,,,,,,40.72795854,-74.00701689,40.724737,-73.981438,17:21.4,18:42.0,36:01.7,49:38.8
1475679,303858,97695,car,Trader Joe's,Grocery Store,Chicken Tikka Masala,1,Frozen Foods,,40.74174,-73.99365,40.742369,-73.974888,12:58.4,25:17.6,09:37.5,19:22.7
1396623,381018,162603,car,Prosperity Dumpling,Chinese,Chives and Pork Fried Dumplings (Frozen),1,Frozen Dumplings,05:54.1,40.71600125,-73.99320973,40.7623647,-73.9963585,27:11.1,40:57.2,59:16.6,24:58.2
1283062,153018,139444,bicycle,McDonald's DUPLICATE,,,,,,40.76089456,-73.96706343,40.76349558,-73.96760691,15:18.3,20:29.8,36:18.7,44:22.9
1286491,300670,67430,bicycle,La Esquina Taqueria,,Tortilla,2,Soups,08:11.3,40.72135375,-73.99752529,40.7139538,-74.0096019,35:26.3,46:44.8,55:04.8,07:53.7
1462338,300670,86938,car,Caracas Arepa Bar,South American,Guasacaca & Chips,1,Sidekicks,03:35.7,40.72681,-73.985329,40.7139538,-74.0096019,16:22.0,32:34.7,39:55.1,55:51.4
1307794,361509,146510,bicycle,Shake Shack,Burger,Fries,1,Fries,,40.75845677,-73.98914047,40.7452805,-73.9914222,06:15.6,28:53.8,02:14.1,05:29.5
1399303,44594,52502,bicycle,Eataly,Italian,,,,,40.7420207,-73.989928,40.725533,-74.000104,46:28.1,54:05.7,10:50.5,26:43.9
1324833,342565,30774,bicycle,Hu Kitchen,Gluten-Free,Organic Primal Kale Salad,1,Prepared Food,,40.73567676,-73.99382953,40.7770303,-73.9631602,15:13.6,17:43.8,37:36.5,13:05.1
1312632,198194,140919,bicycle,The Kati Roll Company,Indian,Chana Masala Roll,1,Rolls,06:39.6,40.75713793,-73.96827285,40.76350078,-73.97473595,13:33.6,17:27.5,38:46.5,55:25.8
1296047,330135,46760,car,Schnipper's Quality Kitchen,American,Soda Bottle,1,Beverages,,40.7408687,-73.9876803,40.7469686,-73.9904406,49:06.3,53:20.0,12:39.8,22:31.4
1399630,386766,158962,bicycle,Parm,Italian,Potatoes,1,Sides,,40.72301983,-73.995854,40.7282411,-73.9837325,18:55.6,17:20.1,54:34.7,05:17.3
1295261,51295,123581,bicycle,Luke's Lobster,Seafood,Lobster Roll,1,Rolls,03:36.6,40.77483281,-73.9544744,40.76473026,-73.96462848,18:11.1,27:31.5,36:51.8,48:35.8
1459377,329315,161082,bicycle,Trader Joe's,Grocery Store,"Pita Chips - Parmesan, Garlic & Herb",1,"Cookies, Snacks & Candy",,40.74174,-73.99365,40.72735008,-73.991881,34:16.3,37:54.2,31:34.3,44:22.3
1339670,316402,133627,bicycle,The Meatball Shop,American,Classic Beef Smash,1,Smash,07:32.3,40.73613088,-74.0006483,40.7309732,-74.0058531,57:24.9,03:39.8,35:31.8,42:33.5
1431291,345520,157086,car,Vanessa's Dumplings,Chinese,Chives & Pork Dumplings,1,Bolied,05:52.8,40.7329359,-73.98644352,40.7376407,-73.9818443,14:08.7,39:15.1,57:53.9,03:41.2
1294639,39334,62860,bicycle,The Meatball Shop,American,Chicken Hero,1,Heroes,05:54.0,40.73613088,-74.0006483,40.734397,-74.000786,45:38.4,44:04.6,14:49.2,20:50.4
1377629,95644,119839,bicycle,Duane Reade,Drug Store,,,,,40.72229087,-73.99711785,40.730669,-74.006186,56:26.0,58:28.9,05:19.6,12:24.0
1462170,140530,142394,bicycle,Sushi of Gari 46,Sushi,Chopped Eel with Avocado Roll,1,Special Sushi Rolls,08:58.2,40.76065444,-73.98958275,40.747858,-73.974722,07:45.7,42:29.9,52:51.0,08:44.0
1470587,222879,118095,bicycle,Parm,Italian,Roasted Beets,1,Vegetables,02:09.9,40.72301983,-73.995854,40.714913,-74.009033,05:38.8,14:23.8,24:12.8,36:30.2
1308895,140854,38652,bicycle,Momo Sushi Shack,,,,,,40.70516653,-73.93324098,40.7292489,-73.9541199,29:16.7,39:33.4,00:53.9,17:22.3
1390515,385033,154377,car,RedFarm Broadway,Chinese,Shrimp & Mango Fried Wontons (4),1,Dim Sum,07:38.5,40.7821167,-73.9807391,40.7749992,-73.9574428,40:37.6,41:55.5,21:46.5,37:18.5
1377454,212469,118095,bicycle,Insomnia Cookies,,,,,,40.74486993,-73.97874731,40.741788,-73.979825,34:53.0,51:54.0,00:14.6,08:01.2
1329308,366421,137396,bicycle,sweetgreen,Salad,Light Green,1,Sweetpress (NoMad only),04:21.4,40.74507859,-73.98882151,40.7538547,-73.9892364,27:09.3,09:46.6,23:14.6,36:22.5
1275558,41199,6873,car,16 Handles,Ice Cream,,,,,40.72271362,-73.99719,40.722613,-74.000281,39:25.6,46:36.0,55:22.5,59:34.4
1320762,164131,144384,bicycle,Tony's Di Napoli,Italian,"""Ala Vodka"" Sauce with Mushrooms",1,Pasta,08:42.8,40.75654715,-73.98557692,40.7704996,-73.9815465,11:20.9,13:21.5,35:10.6,49:34.1
1399893,369272,160489,bicycle,Magnolia Bakery,Dessert,Magic Cookie Bar,1,Brownies & Bars,,40.76183722,-73.96639824,40.767651,-73.966875,40:39.0,46:12.8,15:33.2,24:18.4
1302336,361728,133293,bicycle,The Meatball Shop,Italian,Steamed Spinach,1,Green Market,04:54.5,40.72154512,-73.98884243,40.7539767,-73.9650481,40:53.5,45:58.7,10:48.7,28:28.4
1428144,52423,143085,car,Chipotle Mexican Grill $1.99 Delivery,Mexican,,,,,40.80447378,-73.96685224,40.81438161,-73.95243424,18:12.5,17:58.3,33:43.2,46:58.2
1349017,300939,162381,van,Melt Shop,American,Tomato Soup,1,Sides & Snacks,06:05.4,40.74460714,-73.99074197,40.746105,-73.9765483,04:37.6,18:12.0,28:32.5,38:39.0
1448220,60039,170756,bicycle,ilili Restaurant,Middle Eastern,Fluke Capraccio,1,Tartar,06:59.9,40.74418795,-73.98753094,40.745521,-73.990467,07:39.0,07:52.4,43:42.4,57:07.7
1365930,68103,102837,car,Burger Heaven,,,,,03:43.2,40.7641734,-73.96695848,40.728606,-73.995143,37:53.9,37:39.6,52:27.7,23:32.5
1375041,162462,33897,bicycle,Momofuku Milk Bar,Dessert,3 Packs of Cake Truffles,1,Cake Truffles,,40.73179547,-73.98567259,40.74871463,-74.00637691,48:40.5,48:19.5,00:40.3,22:20.0
1348442,232359,44356,bicycle,The Meatball Shop,American,Classic Beef,1,Naked Balls,05:04.9,40.73613088,-74.0006483,40.7407722,-74.0010762,12:21.2,18:59.5,40:49.4,47:41.8
1302946,93080,67430,bicycle,BurgerFi,Burger,,,,03:35.1,40.77511434,-73.95404935,40.7735213,-73.945973,44:51.1,,,18:09.4
1384624,67848,48430,bicycle,Red Bamboo,Vegetarian,Spring Rolls,1,Appetizers,06:07.4,40.731383,-74.000286,40.729904,-74.0071552,07:38.1,18:30.4,29:20.3,37:38.7
1304225,232035,151467,bicycle,Blue Ribbon Fried Chicken,American,Chocolate,1,Milkshakes,,40.72434,-73.99096,40.7487007,-73.9742425,27:11.7,32:53.8,51:18.0,10:50.9
1368187,52832,115756,bicycle,Don's Bogam BBQ & Wine Bar,Korean,Jap Chae,1,Appetizer,,40.74685206,-73.98440615,40.778028,-73.953851,26:00.8,34:45.9,33:42.3,57:46.1
1399568,94115,160433,walker,Katz's Delicatessen,,Matzo Ball Soup,1,Soups,,40.72230707,-73.98735166,40.73625675,-74.0049162,12:34.5,18:00.9,48:20.7,06:26.7
1365421,369272,102837,car,Balthazar Boulangerie,French,Herbal Tea,2,Hot Beverages,,40.72270549,-73.99819851,40.767651,-73.966875,03:23.1,14:05.1,32:53.7,02:31.1
