,delivery_id,customer_id,courier_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_courier_arrived_at_pickup,when_the_courier_left_pickup,when_the_courier_arrived_at_dropoff,distance_crossed
3068,1287646,128963,116438,bicycle,Han Dynasty,Chinese,Scallion Style,1.0,Entrees,05:13.1,40.732213,-73.988072,40.7122637,-74.0091405,00:19:20.900000,00:21:56.600000,00:31:18.100000,00:50:36.100000,2.8418682285259487
3076,1362524,95164,32580,bicycle,Amma,Indian,Achaari Chicken Tikka,1.0,Chicken,05:50.9,40.75570155,-73.96858692,40.7798015,-73.9876499,00:10:23.100000,00:27:14.500000,00:19:05.200000,00:36:27.400000,3.1229701528547738
3079,1472950,132137,99219,bicycle,Mile End Deli,Deli,Soup of the Day,1.0,Soup,03:40.2,40.72588469,-73.99244785,40.7183876,-74.0044087,00:16:34.900000,00:33:37.900000,00:39:28,00:47:09.900000,1.309320704740104
3081,1375309,155124,33897,bicycle,The Meatball Shop,Italian,Classic Beef,1.0,Naked Balls,03:55.3,40.74596311,-74.00169729,40.7443781,-73.990925,00:20:50.400000,00:31:19.400000,00:42:09.400000,00:52:08.400000,0.9266798800491137
3096,1478718,53603,174186,van,J. G. Melon,Burger,Cottage Fried Potatoes,1.0,Main Menu,08:07.5,40.77113521,-73.9596231,40.78731642,-73.9679172,00:48:26.600000,00:52:54.200000,00:03:14.300000,00:13:01.900000,1.9285023491742181
3097,1410152,92365,61900,bicycle,sweetgreen,Salad,Kale Caesar,1.0,Signatures,07:23.0,40.72132319,-74.00973201,40.721988,-74.001215,00:04:29.400000,00:20:20.900000,00:26:40.900000,00:48:09.300000,0.7233634596816189
3098,1368990,77400,156557,car,Peacefood Cafe,Vegan,Peace Bowl,1.0,Special Menu (5pm-10pm),11:22.3,40.78516004,-73.97691647,40.782836,-73.983043,00:45:56.300000,00:51:03.100000,00:04:43.700000,00:11:49.800000,0.5779591928714782
3102,1471208,104130,165094,bicycle,Blue Ribbon Sushi,Japanese,Spicy Tuna & Tempura Flakes,1.0,Maki (Special Rolls),07:29.7,40.72610966,-74.00249186,40.718009,-74.004218,00:13:04.900000,00:35:17,00:46:08.300000,00:59:21,0.9113113537997714
3111,1416164,76639,34667,bicycle,Lure Fishbar,Seafood,Yellowtail (Hamachi),2.0,Sushi & Sashimi,04:55.5,40.72463457,-73.99840236,40.7410392,-73.992339,00:35:35.200000,00:49:29.600000,00:02:26.900000,00:11:50,1.8923491901692786
3112,1315385,183704,105468,bicycle,Lure Fishbar,Seafood,Mini Lobster Sliders,1.0,Snacks,07:28.9,40.72463457,-73.99840236,40.73751918,-73.98083524,00:39:01.700000,00:44:43.300000,00:12:07.700000,00:26:53.600000,2.0614343251404152
3114,1314466,59105,79847,bicycle,Sushi of Gari 46,Sushi,Salmon Roe Sushi,1.0,Sushi,14:39.3,40.76065444,-73.98958275,40.743701,-73.987386,00:26:15.200000,00:51:16,00:04:55.200000,00:20:49.800000,1.8917826635477109
3122,1401435,63513,106964,bicycle,Old Homestead Steakhouse,Steak,Baked Clams Oreganata,1.0,Appetizers (dinner),07:03.4,40.74117178,-74.00488792,40.7605599,-73.9990525,00:37:10.400000,00:42:54.700000,00:07:14.400000,00:40:52.800000,2.2087126946905635
3130,1280590,242754,55567,bicycle,Rubirosa,Italian,Meatballs,2.0,Sides,06:02.6,40.72274859,-73.99606192,40.7455517,-73.9786196,00:01:56.100000,00:06:33.700000,00:33:54.300000,00:55:14.700000,2.9297125385014113
3131,1463976,258275,64396,bicycle,Luke's Lobster,Seafood,Crab Roll,1.0,Rolls,03:51.4,40.726823,-73.98547098,40.74201311,-73.99671032,00:38:06.700000,00:45:11.800000,00:01:28.700000,00:19:15.400000,1.935669934649709
3132,1482012,79255,154990,bicycle,The Meatball Shop,Italian,Rigatoni,1.0,Stick To Your Bones,10:49.6,40.74596311,-74.00169729,40.7436352,-74.0063309,00:20:56.600000,00:43:43,00:49:33,00:54:55.600000,0.46902328401834165
3137,1371397,349206,156557,car,French Roast,French,Shrimp Po'Boy,1.0,Sandwiches & Burgers,10:48.0,40.78761311,-73.97712309,40.782797,-73.984308,00:37:07.100000,00:43:41.100000,00:02:31.700000,00:10:02.400000,0.8086018077783264
3147,1343477,70193,158791,car,P.J. Clarke's,American,Simply On A Bun,1.0,P.J. Clarke's Hamburgers,07:10.2,40.77196187,-73.98262024,40.7718956,-73.9520593,00:43:48.500000,00:45:49.200000,00:01:10.100000,00:12:52.700000,2.5801035524233593
3151,1309736,114114,64664,bicycle,sweetgreen,Salad,Wild Rice Bowl,1.0,Signatures,03:17.6,40.74507859,-73.98882151,40.7369952,-73.9791876,00:51:33.100000,00:53:20.900000,00:11:40.800000,00:21:00.300000,1.2115735171865563
3162,1388509,63890,23359,bicycle,2nd Ave Deli,Deli,Hot Pastrami,1.0,Sandwiches,06:36.5,40.74529931,-73.97913758,40.740429,-73.979466,00:08:23.600000,00:41:49.400000,00:49:40.400000,00:56:22.800000,0.5415536349051222
3167,1442392,91817,152111,car,Bravo Pizza,Pizza,NY Style Pie,1.0,Pizza,05:05.9,40.738787,-73.987359,40.74012541,-73.99061104,00:27:42.200000,00:32:56.100000,00:45:15.700000,00:50:03.800000,0.3123183034784923
3170,1362764,268365,134198,bicycle,Cafe Mogador,Middle Eastern,Casablanca,1.0,Tagines,06:18.8,40.727293,-73.984517,40.7344603,-73.9858161,00:42:04.200000,00:58:41.100000,00:07:31.400000,00:18:18.600000,0.8034496421147834
3179,1278438,183704,84093,bicycle,The Meatball Shop,Italian,Chicken,1.0,Naked Balls,03:34.6,40.74596311,-74.00169729,40.75472931,-73.99403528,00:07:59.600000,00:11:57.200000,00:20:46.600000,00:34:27.200000,1.1689144910399296
3182,1296452,35450,6873,car,Sushi of Gari Tribeca,Japanese,Fluke,2.0,Nigiri Sushi,09:46.2,40.71672576,-74.00825065,40.724602,-73.999852,00:30:49.100000,00:53:09.400000,00:01:58.100000,00:08:47.800000,1.126290815582691
3185,1274928,93113,99219,bicycle,The Odeon,American,Sauteed Spinach,1.0,Sides (dinner),09:00.4,40.71701346,-74.00812268,40.7160005,-74.0126088,00:23:28.100000,00:46:14.400000,00:53:34.400000,00:57:04.300000,0.39539185411064476
3195,1466377,175290,158962,bicycle,The Meatball Shop,Italian,Rigatoni,1.0,Stick To Your Bones,04:30.1,40.72154512,-73.98884243,40.7045575,-74.0075814,00:50:55.700000,00:54:58.200000,00:13:14.300000,00:18:14.300000,2.462908190568918
3197,1481295,65009,107181,bicycle,Chote Nawab,Indian,Dum Kokur,1.0,Chicken,07:36.8,40.74237991,-73.98270607,40.739192,-73.987326,00:06:42.100000,00:29:10.900000,00:35:30.200000,00:40:39.200000,0.5268733485906824
3198,1364312,353331,161440,car,The Meatball Shop,Italian,Classic Beef,1.0,Naked Balls,02:13.1,40.72154512,-73.98884243,40.72277,-74.0045948,00:39:06.600000,00:53:00.200000,00:02:20.300000,00:12:14.300000,1.3378112107808344
3205,1466452,367800,104533,bicycle,Cafe Mogador,Middle Eastern,Hummus Falafel Platter,1.0,Salads & Platters,03:45.2,40.727293,-73.984517,40.724063,-73.983104,00:04:56.700000,00:06:55.200000,00:26:13.400000,00:30:36.200000,0.37802996075051026
3210,1275066,68178,151761,bicycle,sweetgreen,Salad,Earth Bowl,1.0,Signatures,03:03.8,40.72132319,-74.00973201,40.723324,-73.991335,00:40:48.900000,00:44:31.300000,00:13:19.900000,00:33:49.300000,1.570113825942642
3215,1383040,105087,30743,bicycle,Rubirosa,Italian,Rubirosa,1.0,Insalata,08:41.1,40.72274859,-73.99606192,40.7142858,-74.0087434,00:01:12.400000,00:17:24.900000,00:25:15.200000,00:35:26.700000,1.4252249204331928
3219,1439953,385150,32580,bicycle,Blue Ribbon Sushi,Japanese,California,1.0,Maki (Special Rolls),06:36.3,40.72610966,-74.00249186,40.7810682,-73.9519127,00:14:17.600000,00:41:08.500000,00:00:43.400000,00:25:14.600000,7.449280560047079
3223,1302788,231061,39443,bicycle,Han Dynasty,Chinese,Kung Pao Style,1.0,Entrees,08:04.4,40.732213,-73.988072,40.744708,-73.9908567,00:29:24.100000,00:46:31.800000,00:11:53.400000,00:25:03.700000,1.4073507734192954
3225,1456014,123504,162381,van,sweetgreen,Salad,Organic Butternut Squash (Small),1.0,Soup,22:44.7,40.74507859,-73.98882151,40.7417398,-73.9968328,00:35:46.300000,00:57:49.400000,00:08:39.700000,00:18:46.300000,0.771562979995165
3227,1336187,297130,157975,bicycle,Blue Ribbon Sushi,Japanese,Hamachi,1.0,Taiheiyo (Pacific Ocean),04:27.2,40.72610966,-74.00249186,40.735797,-74.000366,00:40:43.500000,00:48:58.400000,00:09:32.400000,00:17:00.800000,1.0906532787813976
3247,1436838,140479,9549,bicycle,One Lucky Duck - Juice & Takeaway,Vegetarian,Ice Cream,1.0,Ice Cream,05:59.9,40.735725,-73.98712647,40.7281228,-73.999709,00:13:57.600000,00:22:39.400000,00:30:29.400000,00:43:06.900000,1.3573792096939923
3248,1460082,141912,158266,scooter,Serafina Fabulous Pizza,Italian,Carpaccio Malatesta,1.0,Antipasti,03:44.6,40.77608319,-73.96217158,40.7654964,-73.9631442,00:37:34.700000,00:54:55.900000,00:01:45.600000,00:10:53.600000,1.178521696525226
3252,1319337,322787,139995,bicycle,Parm,Italian,Chicken Parm,3.0,Platters,04:52.3,40.72301983,-73.995854,40.7638848,-73.9707834,00:45:41.800000,00:46:15.700000,00:07:05.400000,00:34:51.900000,5.007720267805205
3272,1423404,91947,156557,car,Momoya,Sushi,Momoya Black Cod,1.0,Signature Roll,06:14.4,40.78407726,-73.97762241,40.7666878,-73.9686943,00:19:55.900000,00:21:58.200000,00:33:18.300000,00:54:20.800000,2.072968627570845
3286,1420250,107909,46602,bicycle,Cafeteria,American,Build Your Own Omelet,1.0,Breakfast,02:43.7,40.74052771,-73.99808251,40.7342199,-73.9902554,00:31:15,00:49:00.600000,00:02:29.800000,00:13:05.700000,0.9632104230962686
3292,1390215,274730,165169,walker,New Malaysia,Asian,Hainanese Chicken on Rice,1.0,Rice,03:10.7,40.71575109,-73.99661858,40.7444652,-73.975611,00:06:18.200000,00:12:33.700000,00:27:24,00:54:34.200000,3.649249563117217
3310,1400940,386995,152053,bicycle,Han Dynasty,Chinese,Spicy Crispy Cucumber,1.0,Cold Appetizers,14:31.1,40.732213,-73.988072,40.7417859,-73.9820011,00:07:49.100000,00:31:12.400000,00:21:00.700000,00:26:57.100000,1.1802797092489268
3313,1440900,125123,54954,bicycle,Le Grainne Cafe,French,Baguette Au Fromage,1.0,Sandwiches,07:13.8,40.74525873,-74.00216786,40.7467644,-73.9903014,00:36:30.100000,00:52:33.100000,00:13:52.700000,00:24:31.100000,1.016061404770496
3315,1351824,105068,91021,bicycle,TAO,Japanese,Kung Pao Chicken,1.0,From the Sky,03:53.2,40.76285776,-73.971619,40.7447833,-73.9860074,00:10:54.800000,00:11:47,00:30:37.200000,00:42:51.500000,2.3462831659472827
3318,1443311,166504,59348,walker,Blue Ribbon Sushi,Japanese,House Salad,2.0,Salads,02:08.0,40.72610966,-74.00249186,40.7363293,-73.9843423,00:13:45.100000,00:26:50.600000,00:02:37,00:12:13.300000,1.9075269354432176
3319,1364312,353331,161440,car,The Meatball Shop,Italian,Ice Cream Sandwich,1.0,Desserts,02:13.1,40.72154512,-73.98884243,40.72277,-74.0045948,00:39:06.600000,00:53:00.200000,00:02:20.300000,00:12:14.300000,1.3378112107808344
3322,1470962,71613,156557,car,Momoya,Sushi,Toro,3.0,A La Carte Sushi or Sashimi,06:44.1,40.78407726,-73.97762241,40.8049122,-73.9624917,00:47:57.800000,00:56:54.100000,00:04:15.900000,00:13:45.800000,2.642716239463733
3326,1458212,186473,114469,bicycle,Blue Ribbon Sushi,Japanese,Wakame,1.0,Salads,06:19.9,40.72610966,-74.00249186,40.7393847,-73.9924463,00:09:25.300000,00:14:06.200000,00:26:33.700000,00:39:07.300000,1.7009705871049214
3332,1302020,136876,122837,bicycle,Rubirosa,Italian,Large Classic,1.0,Pizza,02:34.3,40.72274859,-73.99606192,40.7370578,-73.99676328,00:02:56,00:22:16.300000,00:35:06.900000,00:49:44.200000,1.5901232583858125
3337,1375898,184325,125504,bicycle,Asuka Sushi,Sushi,Miso Soup,1.0,Soup,05:35.8,40.74552087,-73.99890832,40.74042351,-73.99696855,00:20:26.900000,00:46:22.700000,00:53:12.300000,00:57:25.100000,0.5892893028420899
3341,1416625,148320,150260,bicycle,Tamarind TriBeCa,Indian,Hara Bhara Kabab,1.0,Appetizers (Aagaz),08:40.6,40.71926893,-74.00874988,40.756366,-73.967001,00:23:08,00:25:39.700000,00:10:34.600000,00:43:35.600000,5.422795662888785
3344,1331801,84087,65763,bicycle,The Meatball Shop,Italian,Classic Beef,2.0,Naked Balls,11:15.7,40.74596311,-74.00169729,40.746516,-73.987214,00:18:32.900000,00:26:19.300000,00:43:05.500000,00:58:05.400000,1.2247557209187712
3347,1490119,61128,67899,car,Candle Cafe,Vegetarian,Roasted Beets,1.0,Sides,37:39.8,40.771485,-73.95922147,40.756366,-73.967001,00:57:12.300000,00:59:24.400000,00:05:16.100000,00:22:31.900000,1.8028748804102643
3348,1315121,41136,104533,bicycle,The Meatball Shop,Italian,White Beans,1.0,Stick To Your Bones,04:26.8,40.72154512,-73.98884243,40.721636,-73.997922,00:06:22.400000,00:24:05.800000,00:32:33.100000,00:42:22.600000,0.7671830359284452
3351,1409908,106860,34669,bicycle,Sushi of Gari Tribeca,Japanese,Kaiso Salad,1.0,Salad,05:59.1,40.71672576,-74.00825065,40.72469075,-74.00828218,00:34:37.700000,00:54:08.700000,00:00:58.200000,00:08:43.400000,0.8845043098218458
3361,1471258,198936,140096,bicycle,Five Leaves,American,Chopped Black Kale,1.0,Salads,17:40.9,40.72360525,-73.95165604,40.7263596,-73.9410377,00:19:55.900000,00:28:39.800000,00:08:10.900000,00:12:39.100000,0.9477896625098168
3365,1288986,97991,20962,walker,Blue Ribbon Sushi Bar & Grill,Japanese,Unagi,1.0,Taiseyo (Atlantic Ocean),07:08.3,40.76765291,-73.98292546,40.74882755,-73.99013895,00:35:52.900000,00:51:11.200000,00:00:02.800000,00:18:21.800000,2.177474018310391
3368,1400817,115519,30743,bicycle,The Meatball Shop,Italian,Chicken,1.0,Naked Balls,06:16.7,40.77149125,-73.95633415,40.7625368,-73.9653166,00:01:45,00:16:00.100000,00:32:56.700000,00:43:16.500000,1.250586756720256
3371,1410204,270525,43955,bicycle,Pearl Oyster Bar,Seafood,Pan Roasted Filet,1.0,Large Plates,05:26.0,40.7314379,-74.00212195,40.7260641,-73.9897793,00:10:33,00:24:54.900000,00:43:14.400000,00:54:01.300000,1.2013870919277967
3373,1411034,76942,119839,bicycle,Sarabeth's Restaurant,American,Trio of Mini Bacon Cheeseburgers,1.0,Dinner Salads & Sandwiches,05:57.5,40.76529895,-73.97566795,40.7520764,-74.0010156,00:43:24,00:56:36.500000,00:08:56.400000,00:23:33.500000,2.5956359320999227
3375,1431877,387227,84093,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,Spicy Tuna & Tempura Flakes,1.0,Maki (Special Rolls),07:03.4,40.76765291,-73.98292546,40.7377602,-73.9978684,00:30:23.100000,00:54:37,00:01:56.700000,00:22:04.400000,3.551324037874079
3376,1440070,124393,103194,bicycle,Amma,Indian,Chicken Biryani,1.0,"Rice, Sides & Extras",03:03.7,40.75570155,-73.96858692,40.78472519,-73.94843752,00:27:10.800000,00:43:49.600000,00:08:08.600000,00:33:30.400000,3.6444501456679457
3380,1345824,94909,22502,bicycle,Parm,Italian,House Roasted Turkey,1.0,Sandwiches,09:39.6,40.72301983,-73.995854,40.72526133,-74.00548872,00:39:51.500000,00:51:16.500000,00:09:57.600000,00:25:17.500000,0.8511975805374004
3401,1281228,157886,60149,car,Hill Country Barbecue Market,BBQ,Brisket Lean (1 Pound),1.0,Meat,17:06.5,40.74434085,-73.99042638,40.7287244,-73.9936446,00:11:32.500000,00:57:22.500000,00:05:11.100000,00:17:00.100000,1.75536508870978
3403,1347238,113507,69993,bicycle,Parm,Italian,House Roasted Turkey,1.0,Sandwiches,10:08.5,40.72301983,-73.995854,40.7372808,-73.9912342,00:50:00.400000,00:51:22,00:18:42.200000,00:26:34.100000,1.6310411740471313
3404,1389922,211035,79847,bicycle,Blue Ribbon Sushi,Japanese,Edamame,1.0,Appetizers,11:34.6,40.72610966,-74.00249186,40.7165905,-74.0048114,00:27:04.900000,00:48:42,00:22:00.300000,00:32:47.800000,1.0751011530561174
3406,1321853,81828,152114,bicycle,Caf̩ Select,German,Coconut Water,1.0,Sodas,02:54.1,40.72164844,-73.99753332,40.72530703,-73.99445242,00:44:02.100000,00:55:47.200000,00:07:38.500000,00:15:28.900000,0.4825106429744715
3407,1391389,107574,166448,car,Blue Ribbon Sushi,Japanese,Spicy Lobster Roll,1.0,Maki (Special Rolls),04:45.2,40.72610966,-74.00249186,40.731408,-74.006992,00:14:18.500000,00:18:24.300000,00:46:38.500000,00:52:56.700000,0.7005078197209066
3408,1475031,105992,116881,bicycle,RedFarm Broadway,Chinese,Mushroom & Vegetable Spring Rolls,1.0,Starters & Salads,02:49.0,40.7821167,-73.9807391,40.772955,-73.961577,00:43:45.400000,00:56:33.700000,00:09:23.600000,00:26:09.500000,1.9109653657060806
3413,1409918,370405,124514,bicycle,Haveli Indian Restaurant,Indian,Somosa,1.0,Starters,03:51.2,40.7271708,-73.9885098,40.741234,-74.000565,00:37:55.700000,00:40:36.500000,00:02:27.100000,00:17:35.600000,1.8643783015954967
3419,1471197,139827,39733,bicycle,RedFarm Hudson,Chinese,Mushroom & Vegetable Spring Rolls (2),1.0,Dim Sum,07:20.0,40.73421385,-74.00620203,40.7435617,-73.9918929,00:11:36.900000,00:26:44,00:36:09,00:45:37.500000,1.5932343369946773
3425,1312958,61614,52826,bicycle,The Grey Dog  - Chelsea,Coffee,Orange Juice,1.0,Juice,03:32.4,40.740784,-74.000721,40.7429739,-73.994468,00:21:13.700000,00:28:10.400000,00:39:30.500000,00:44:48.700000,0.5814429569136155
3428,1456294,108659,99219,bicycle,Sarabeth's Tribeca,Breakfast,Fat and Fluffy French Toast,1.0,Sweet Breakfast,05:14.9,40.71819429,-74.01055746,40.720588,-73.979395,00:27:14.300000,00:58:01.200000,00:07:21.100000,00:21:47.200000,2.646331480271813
3434,1295861,359228,57186,bicycle,Yama Japanese Restaurant,Japanese,Salmon Roe,1.0,Sushi & Sashimi,07:06.8,40.73587229,-73.98766462,40.7314409,-73.986311,00:26:40.500000,00:37:27.300000,00:44:22.800000,00:48:22,0.5052102510969172
3435,1448901,118517,142394,bicycle,Mari Vanna,Eastern European,Borsch,1.0,Soups,04:34.3,40.73876871,-73.98864156,40.74680675,-73.9854346,00:16:12.500000,00:18:08.800000,00:47:56.500000,00:59:25.500000,0.9328078547968822
3439,1469557,110792,154955,bicycle,Blue Ribbon Sushi,Japanese,Ebi Tempura,1.0,Maki (Special Rolls),04:34.5,40.72610966,-74.00249186,40.734203,-73.996025,00:30:37.900000,00:55:36.100000,00:10:26.700000,00:19:40.500000,1.051764084838614
3444,1479567,106478,166974,bicycle,Cafe Mogador,Middle Eastern,Greek Salad,1.0,Salads & Platters,04:22.0,40.727293,-73.984517,40.7244003,-73.9911976,00:45:39.300000,00:47:52.600000,00:12:12.900000,00:24:52.500000,0.6494087886961487
3446,1391389,107574,166448,car,Blue Ribbon Sushi,Japanese,Rock Shrimp Tempura,1.0,Appetizers,04:45.2,40.72610966,-74.00249186,40.731408,-74.006992,00:14:18.500000,00:18:24.300000,00:46:38.500000,00:52:56.700000,0.7005078197209066
3451,1486178,404649,84093,bicycle,Parm,Italian,Chicken Parm,3.0,Sandwiches,06:18.5,40.72301983,-73.995854,40.7095236,-74.0091126,00:13:00.700000,00:23:00.600000,00:33:50.600000,00:46:46.700000,1.8711612769663122
3464,1372827,300003,138560,bicycle,Bistango,Italian,Cheese-Filled Tortellini,1.0,Primi Piatti Lunch,17:36.7,40.74256819,-73.9804863,40.7518109,-74.0018238,00:01:07.100000,00:19:18.900000,00:40:09,00:56:15.600000,2.073876547583906
3493,1417800,201536,154990,bicycle,One Lucky Duck - Juice & Takeaway,Vegetarian,Pumpkin Seed & Herb Salad,1.0,Salads,05:21.9,40.735725,-73.98712647,40.722321,-73.991991,00:04:56.900000,00:24:17.700000,00:36:01.300000,00:46:08.500000,1.5441830474260247
3498,1302788,231061,39443,bicycle,Han Dynasty,Chinese,Vegetable Spring Rolls,1.0,Kids/Baby Adults,08:04.4,40.732213,-73.988072,40.744708,-73.9908567,00:29:24.100000,00:46:31.800000,00:11:53.400000,00:25:03.700000,1.4073507734192954
3506,1302869,160957,124514,bicycle,Han Dynasty,Chinese,Spicy Crispy Cucumber,1.0,Cold Appetizers,08:21.5,40.732213,-73.988072,40.7360147,-73.9975149,00:37:51.700000,00:37:56.800000,00:08:51,00:16:45.100000,0.902496081861229
3539,1403734,71613,86938,car,ilili Restaurant,Middle Eastern,Hommus,1.0,Dips,09:58.8,40.74418795,-73.98753094,40.806465,-73.963138,00:45:58.400000,00:57:09.700000,00:17:06,00:38:58.400000,7.215911332204585
3540,1341877,164131,109013,car,Tony's Di Napoli,Italian,N.Y. Cheesecake,1.0,Dessert,03:58.7,40.75654715,-73.98557692,40.7704996,-73.9815465,00:04:21.800000,00:44:18.500000,00:02:47.900000,00:23:20.200000,1.5863425908383235
3542,1348051,374987,46760,car,Rubirosa,Italian,Cavatelli,1.0,Pasta,04:01.6,40.72274859,-73.99606192,40.7729039,-73.957505,00:31:07.600000,00:48:38.500000,00:01:28.700000,00:23:06,6.4517595703761925
3548,1421261,76907,99219,bicycle,Han Dynasty,Chinese,Fried Rice,1.0,Kids/Baby Adults,08:54.6,40.732213,-73.988072,40.7205504,-73.992791,00:39:11.200000,00:49:03.900000,00:00:53.800000,00:07:57.500000,1.3550879650958807
3553,1440670,78939,18860,bicycle,Blue Ribbon Sushi,Japanese,Sake,4.0,Taiseyo (Atlantic Ocean),07:33.3,40.72610966,-74.00249186,40.710261,-74.0061052,00:19:06.400000,00:45:38.700000,00:04:58.900000,00:17:19.500000,1.7862531615548982
3556,1289478,54987,6873,car,Nobu Next Door,Sushi,Yellowtail Scallion Roll,1.0,Dinner Sushi Rolls,07:46.2,40.71938641,-74.0086925,40.7443,-73.991374,00:27:41.400000,00:29:46.500000,00:01:36.900000,00:20:52.900000,3.1296203926296924
3564,1381756,225912,161485,bicycle,12 Chairs,Middle Eastern,Grilled Chicken,1.0,Hot Dishes,06:39.2,40.72763684,-74.00259733,40.7217888,-74.0111321,00:51:26.900000,00:56:53.400000,00:11:43.800000,00:22:52.500000,0.9703919165123255
3566,1341485,35432,129289,bicycle,TAO,Japanese,Chicken Gyoza with Napa Cabbage and Soy Dipping Sauce,1.0,Dumplings,10:46.1,40.76285776,-73.971619,40.751898,-73.985835,00:29:32.300000,00:44:45.900000,00:31:03,00:44:51.700000,1.7094808138964108
3568,1314741,279715,106964,bicycle,RedFarm Hudson,Chinese,BBQ�۪d Pork Belly,1.0,Starters & Salads,04:25.1,40.73421385,-74.00620203,40.7389323,-74.0088234,00:12:49.500000,00:20:28.700000,00:26:49.400000,00:33:47.300000,0.5688430201907058
3579,1375042,80218,157086,car,Momoya,Sushi,Crispy Rice,1.0,Signature Roll,05:18.9,40.78407726,-73.97762241,40.7819326,-73.9575677,00:48:51.500000,00:55:48.700000,00:04:39,00:21:15.400000,1.7094998586631223
3580,1333419,270525,152111,car,The Smile,American,Spaghetti & Tomato Sauce,1.0,Entrees,09:10.9,40.72641318,-73.99382114,40.7260641,-73.9897793,00:13:25.800000,00:49:43.400000,00:01:33.700000,00:08:36.900000,0.3436574411606636
3587,1369853,377481,86938,car,Otto Enoteca Pizzeria,Italian,Penne Puttanesca,1.0,Pasta,05:47.1,40.73206376,-73.99615467,40.7348753,-73.9892251,00:09:48.300000,00:24:23.500000,00:34:43.300000,00:43:52.900000,0.6634228066819561
3591,1467788,203442,138560,bicycle,Terakawa Ramen,Japanese,Mix Green Salad,1.0,Appetizers,05:24.4,40.73937221,-73.98498058,40.7715768,-73.9858615,00:33:37.700000,00:51:45.700000,00:01:04.800000,00:23:25.700000,3.5770670496825128
3596,1317919,36131,99219,bicycle,2nd Ave Deli,Deli,Jewish Penicillin - Matzoh,2.0,Soups,07:10.1,40.74529931,-73.97913758,40.728606,-73.995143,00:32:21.900000,00:36:44.100000,00:03:04.800000,00:26:18.500000,2.2943983845175193
3603,1375510,366327,144719,bicycle,Parm,Italian,String Beans Oreganata,1.0,Vegetables,04:20.8,40.72301983,-73.995854,40.721098,-73.981718,00:44:50.800000,00:59:43.300000,00:18:25.400000,00:27:42.900000,1.2132352261041173
3611,1480054,67345,28765,bicycle,Bareburger,Burger,Supreme,1.0,Bareburgers,06:01.0,40.72847826,-73.99839184,40.7253409,-74.0092635,00:00:34.300000,00:00:35.900000,00:20:55.900000,00:31:18.100000,0.9823136042240399
3618,1356343,302131,61900,bicycle,Rubirosa,Italian,Small Classic,1.0,Pizza,06:48.7,40.72274859,-73.99606192,40.7179434,-74.0046282,00:26:09.400000,00:53:10.300000,00:04:29.900000,00:16:26.400000,0.8992062534556183
3621,1342231,54809,35973,bicycle,RedFarm Broadway,Chinese,Three Color Vegetable Dumplings (4),1.0,Dim Sum,04:29.5,40.7821167,-73.9807391,40.773515,-73.978841,00:39:49.900000,00:47:49.400000,00:12:09,00:20:36.100000,0.9685612655629484
